,car_IN,car_OUT,truck_IN,truck_OUT,bus_IN,bus_OUT
18:00:00,3782,3842,563,389,215,241
18:05:00,3816,3895,566,393,215,245
18:10:00,3848,3940,568,396,221,246
18:15:00,3884,4001,577,398,223,249
18:20:00,3927,4090,579,398,225,254
18:25:00,3956,4167,583,401,225,255
18:30:00,3996,4240,585,406,226,258
18:35:00,4035,4310,587,412,228,261
18:40:00,4078,4375,589,415,229,263
18:45:00,4118,4439,589,418,230,267
18:50:00,4143,4478,593,422,232,271
18:55:00,4168,4531,593,426,232,275
19:00:00,4213,4568,593,429,234,276
19:05:00,4242,4615,594,431,234,276
19:10:00,4278,4664,595,433,235,276
19:15:00,4311,4702,596,433,235,277
19:20:00,4347,4736,599,436,238,277
19:25:00,4381,4777,599,437,242,279
19:30:00,4410,4823,599,439,243,282
19:35:00,4438,4855,601,440,245,283
19:40:00,4466,4884,601,440,245,284
19:45:00,4497,4915,601,440,248,284
19:50:00,4527,4945,602,440,249,287
19:55:00,4548,4968,605,440,249,289
20:00:00,4569,4986,607,441,251,289
20:05:00,4583,5023,607,443,252,293
20:10:00,4603,5054,607,444,254,297
20:15:00,4626,5074,607,444,255,298
20:20:00,4657,5107,607,445,256,301
20:25:00,4683,5147,608,446,258,302
20:30:00,4712,5180,608,446,259,304
20:35:00,4736,5205,609,448,260,308
20:40:00,4769,5242,609,452,261,309
20:45:00,4800,5275,610,452,261,311
20:50:00,4826,5304,611,454,261,313
20:55:00,4853,5335,611,454,263,315
21:00:00,4877,5366,611,454,267,316
21:05:00,4904,5392,612,455,268,317
21:10:00,4931,5415,613,455,269,317
21:15:00,4963,5445,613,455,271,318
21:20:00,4994,5469,614,457,273,320
21:25:00,5020,5498,614,457,274,321
21:30:00,5041,5533,614,457,276,323
21:35:00,5065,5559,615,457,277,324
21:40:00,5091,5587,615,458,277,324
21:45:00,5107,5626,616,460,277,328
21:50:00,5123,5657,616,461,277,328
21:55:00,5140,5690,616,462,277,328
22:00:00,5151,5714,616,464,278,329
22:05:00,5168,5741,616,466,278,329
22:10:00,5188,5782,616,466,278,331
22:15:00,5208,5817,616,466,278,331
22:20:00,5233,5849,616,466,278,332
22:25:00,5250,5888,616,467,278,335
22:30:00,5271,5912,618,467,278,337
22:35:00,5291,5933,619,467,278,342
22:40:00,5304,5954,619,467,279,342
22:45:00,5316,5982,619,467,279,343
22:50:00,5330,6007,619,467,280,343
22:55:00,5345,6024,619,467,280,343
23:00:00,5354,6058,620,468,280,343
23:05:00,5365,6081,620,468,280,343
23:10:00,5379,6099,620,470,281,343
23:15:00,5384,6132,620,473,281,343
23:20:00,5393,6154,620,473,281,345
23:25:00,5401,6173,620,474,281,347
23:30:00,5407,6193,620,474,282,347
23:35:00,5418,6214,620,474,282,347
23:40:00,5426,6230,621,474,283,349
23:45:00,5433,6250,621,474,284,349
23:50:00,5442,6265,621,474,284,349
23:55:00,5449,6278,621,474,284,349
0:00:00,5455,6301,621,474,284,349
